Date,Open,High,Low,Close,Adj Close,Volume
2023-04-04,37.180000,37.200001,36.700001,37.090000,36.991680,41900
2023-04-05,36.310001,36.340000,35.490002,35.910000,35.814808,28700
2023-04-06,35.380001,35.930000,34.880001,35.860001,35.764942,65300
2023-04-10,35.000000,36.430000,35.000000,35.430000,35.336079,60200
2023-04-11,34.840000,34.939999,34.459999,34.580002,34.488335,56600
2023-04-12,33.939999,33.939999,32.939999,33.029999,32.942440,32500
2023-04-13,34.990002,35.250000,34.860001,34.970001,34.877300,41500
2023-04-14,35.709999,35.820000,35.240002,35.330002,35.236347,95600
2023-04-17,36.900002,37.040001,36.549999,36.970001,36.871998,50300
2023-04-18,37.419998,37.509998,36.880001,37.150002,37.051521,46300
2023-04-19,36.430000,36.880001,36.430000,36.580002,36.483032,18800
2023-04-20,36.320000,36.570000,36.150002,36.259998,36.163879,82600
2023-04-21,35.930000,36.029999,35.770000,35.790001,35.695126,18800
2023-04-24,35.250000,35.310001,34.770000,34.900002,34.807487,33500
2023-04-25,34.549999,34.590000,34.130001,34.130001,34.039528,8100
2023-04-26,35.060001,35.250000,34.950001,34.950001,34.857353,17500
2023-04-27,35.250000,35.419998,35.150002,35.259998,35.166531,28400
2023-04-28,35.220001,35.680000,35.070000,35.450001,35.356030,31600
2023-05-01,34.830002,35.509998,34.830002,35.180000,35.086742,14100
2023-05-02,34.660000,34.660000,34.290001,34.450001,34.358677,178500
2023-05-03,34.240002,34.500000,34.090000,34.290001,34.199104,155000
2023-05-04,33.980000,34.049999,33.750000,33.990002,33.899899,161400
2023-05-05,34.500000,34.889999,34.410000,34.779999,34.687801,327700
2023-05-08,34.669998,34.669998,34.400002,34.419998,34.328754,118900
2023-05-09,32.860001,33.009998,32.570000,32.599998,32.513580,295700
2023-05-10,33.250000,33.439999,33.029999,33.209999,33.121964,221500
2023-05-11,33.240002,33.820000,33.240002,33.740002,33.650562,194500
2023-05-12,32.950001,33.040001,32.540001,32.540001,32.453743,62100
2023-05-15,33.810001,34.540001,33.810001,34.470001,34.378628,161100
2023-05-16,34.639999,35.049999,34.509998,34.570000,34.478359,196300
2023-05-17,34.680000,35.770000,34.680000,35.639999,35.545525,382700
2023-05-18,34.220001,34.779999,34.220001,34.400002,34.308811,193000
2023-05-19,34.410000,34.540001,34.099998,34.220001,34.129288,175100
2023-05-22,34.070000,34.740002,34.070000,34.330002,34.238998,208900
2023-05-23,33.750000,33.759998,33.119999,33.119999,33.032204,170100
2023-05-24,32.610001,32.970001,32.560001,32.560001,32.473690,128900
2023-05-25,32.000000,32.000000,31.290001,31.330000,31.246948,134300
2023-05-26,31.780001,32.080002,31.709999,31.900000,31.815437,204500
2023-05-30,31.549999,31.549999,30.820000,30.969999,30.887903,40700
2023-05-31,30.110001,30.340000,29.809999,30.160000,30.080050,132000
2023-06-01,30.959999,31.469999,30.959999,31.469999,31.386578,236900
2023-06-02,32.869999,33.099998,32.650002,32.680000,32.593369,67900
2023-06-05,32.340000,32.990002,32.340000,32.700001,32.613319,67400
2023-06-06,32.110001,32.970001,32.110001,32.900002,32.812790,104600
2023-06-07,32.720001,33.000000,32.430000,32.430000,32.344032,54000
2023-06-08,32.570000,33.020000,32.570000,32.970001,32.882603,24200
2023-06-09,33.000000,33.459999,32.919998,33.060001,32.972363,34100
2023-06-12,33.669998,33.810001,33.419998,33.470001,33.381275,17900
2023-06-13,33.730000,34.099998,33.730000,33.869999,33.780216,34800
2023-06-14,33.759998,34.250000,33.680000,34.230000,34.139259,20700
2023-06-15,34.669998,35.500000,34.669998,35.470001,35.375977,55600
2023-06-16,35.470001,35.470001,35.259998,35.450001,35.356030,62200
2023-06-20,34.680000,34.799999,34.040001,34.240002,34.149235,42800
2023-06-21,33.570000,33.590000,33.279999,33.490002,33.401226,52600
2023-06-22,32.730000,33.400002,32.730000,33.250000,33.161858,20600
2023-06-23,31.730000,32.130001,31.730000,31.879999,31.795490,37200
2023-06-26,31.840000,32.509998,31.840000,32.070000,31.984987,35200
2023-06-27,35.540001,35.680000,35.029999,35.290001,35.196453,35100
2023-06-28,36.180000,36.299999,35.889999,36.200001,36.104038,100600
2023-06-29,35.790001,35.790001,34.959999,35.360001,35.266266,44600
2023-06-30,35.980000,36.200001,35.599998,36.040001,35.944466,33400
2023-07-03,35.470001,35.799999,35.340000,35.340000,35.246319,16100
2023-07-05,35.029999,35.160000,34.980000,35.110001,35.016930,55800
2023-07-06,33.970001,33.970001,33.049999,33.250000,33.161858,80100
2023-07-07,33.730000,34.500000,33.540001,34.250000,34.159206,64500
2023-07-10,33.509998,34.279999,33.509998,34.250000,34.159206,27800
2023-07-11,34.990002,34.990002,34.490002,34.869999,34.777565,85400
2023-07-12,35.700001,36.900002,35.700001,36.830002,36.732372,67200
2023-07-13,37.369999,37.919998,37.369999,37.799999,37.699799,81200
2023-07-14,37.660000,37.919998,37.639999,37.639999,37.540222,28000
2023-07-17,36.990002,37.919998,36.990002,37.680000,37.580116,54300
2023-07-18,37.099998,37.430000,36.959999,37.209999,37.111362,17800
2023-07-19,37.889999,37.889999,37.389999,37.450001,37.350727,17700
2023-07-20,36.700001,36.730000,36.240002,36.430000,36.333431,17600
2023-07-21,36.450001,36.450001,36.000000,36.119999,36.024250,19900
2023-07-24,36.049999,37.029999,36.040001,36.669998,36.572792,47500
2023-07-25,37.650002,37.779999,37.430000,37.599998,37.500328,41700
2023-07-26,37.110001,37.689999,36.939999,37.400002,37.300861,23100
2023-07-27,37.750000,37.840000,36.820000,36.820000,36.722397,61900
2023-07-28,38.750000,39.330002,38.750000,39.169998,39.066166,67900
2023-07-31,39.480000,39.709999,39.139999,39.139999,39.036243,43700
2023-08-01,38.590000,39.099998,38.590000,38.610001,38.507652,47700
2023-08-02,37.799999,37.799999,36.820000,37.150002,37.051521,43500
2023-08-03,36.900002,37.660000,36.810001,37.349998,37.250988,60000
2023-08-04,37.490002,37.700001,37.139999,37.200001,37.101387,15300
2023-08-07,36.860001,36.860001,36.400002,36.610001,36.512951,32700
2023-08-08,36.000000,36.000000,35.290001,35.700001,35.605366,22000
2023-08-09,35.169998,35.700001,35.169998,35.480000,35.385948,34000
2023-08-10,36.900002,37.360001,36.480000,36.570000,36.473057,30000
2023-08-11,35.480000,35.540001,35.250000,35.330002,35.236347,5900
2023-08-14,34.529999,35.029999,34.490002,34.970001,34.877300,31000
2023-08-15,35.029999,35.200001,34.930000,34.930000,34.837406,10600
2023-08-16,34.150002,34.380001,33.910000,33.910000,33.820110,36000
2023-08-17,34.730000,35.200001,34.330002,34.740002,34.647911,60200
2023-08-18,33.860001,34.220001,33.860001,33.900002,33.810139,46600
2023-08-21,33.959999,34.180000,33.900002,34.130001,34.039528,51700
2023-08-22,34.240002,34.250000,33.669998,33.750000,33.660534,28300
2023-08-23,33.740002,34.380001,33.700001,34.080002,33.989662,74400
2023-08-24,34.220001,34.220001,33.540001,33.580002,33.490986,86100
2023-08-25,34.049999,34.240002,33.349998,33.750000,33.660534,48200
2023-08-28,33.759998,34.340000,33.740002,34.189999,34.099365,20700
2023-08-29,34.750000,35.070000,34.400002,35.009998,34.917191,21100
2023-08-30,34.180000,34.200001,34.020000,34.090000,33.999634,16100
2023-08-31,34.299999,34.299999,33.889999,33.889999,33.800163,28000
2023-09-01,34.310001,34.630001,34.189999,34.189999,34.099365,31400
2023-09-05,34.310001,34.830002,34.299999,34.610001,34.518253,50700
2023-09-06,34.430000,34.980000,34.430000,34.599998,34.508278,30900
2023-09-07,33.990002,34.009998,33.279999,33.310001,33.221703,65400
2023-09-08,33.520000,33.680000,33.240002,33.330002,33.241650,22800
2023-09-11,34.490002,34.490002,34.240002,34.299999,34.209076,39100
2023-09-12,34.040001,34.349998,34.040001,34.279999,34.189129,41100
2023-09-13,34.090000,34.090000,33.709999,33.709999,33.620640,22600
2023-09-14,34.040001,34.389999,33.919998,33.919998,33.830082,6500
2023-09-15,34.160000,34.369999,33.040001,33.750000,33.660534,40900
2023-09-18,33.340000,33.520000,33.000000,33.189999,33.102016,14800
2023-09-19,32.380001,33.740002,32.380001,33.450001,33.361328,42700
2023-09-20,33.509998,33.799999,33.029999,33.250000,33.161858,28700
2023-09-21,31.660000,31.799999,31.320000,31.500000,31.416498,53000
2023-09-22,32.740002,33.360001,32.740002,32.869999,32.782864,46600
2023-09-25,31.920000,32.790001,31.840000,32.369999,32.284191,40700
2023-09-26,31.670000,31.809999,31.389999,31.389999,31.306789,32600
2023-09-27,31.840000,31.930000,31.610001,31.719999,31.635914,34800
2023-09-28,31.440001,31.889999,31.350000,31.750000,31.665834,21000
2023-09-29,32.430000,32.430000,31.670000,31.670000,31.586048,19400
2023-10-02,31.719999,31.760000,31.450001,31.540001,31.456392,18300
2023-10-03,31.180000,31.219999,30.680000,30.760000,30.678459,41300
2023-10-04,30.730000,31.100000,30.700001,30.969999,30.887903,22300
2023-10-05,30.799999,30.990000,30.639999,30.920000,30.838036,21800
2023-10-06,31.200001,32.189999,31.200001,32.060001,31.975016,14300
2023-10-09,31.370001,31.799999,31.129999,31.750000,31.665834,32200
2023-10-10,32.189999,33.180000,32.189999,32.910000,32.822762,70900
2023-10-11,33.500000,34.029999,33.380001,33.630001,33.540852,78800
2023-10-12,33.330002,33.369999,32.669998,32.700001,32.613319,28500
2023-10-13,32.669998,32.669998,31.930000,32.139999,32.054802,11800
2023-10-16,32.860001,33.130001,32.779999,33.130001,33.042179,13800
2023-10-17,31.959999,32.669998,31.959999,32.310001,32.224354,31300
2023-10-18,31.459999,32.090000,31.379999,31.379999,31.296816,20200
2023-10-19,30.700001,30.930000,30.570000,30.670000,30.588697,50500
2023-10-20,30.500000,30.730000,30.270000,30.299999,30.219679,45900
2023-10-23,30.190001,30.889999,30.190001,30.410000,30.329388,33600
2023-10-24,30.690001,31.400000,30.690001,31.200001,31.117294,27900
2023-10-25,30.590000,30.879999,30.450001,30.510000,30.429123,14400
2023-10-26,30.830000,30.830000,30.379999,30.420000,30.339361,18700
2023-10-27,30.690001,31.059999,30.440001,30.440001,30.359308,20500
2023-10-30,31.000000,31.420000,30.969999,31.000000,30.917824,32000
2023-10-31,31.010000,31.540001,30.740000,31.070000,30.987638,433500
2023-11-01,30.990000,31.490000,30.990000,31.400000,31.316763,71600
2023-11-02,32.310001,32.660000,32.130001,32.509998,32.423820,19200
2023-11-03,34.200001,34.799999,34.200001,34.599998,34.508278,44000
2023-11-06,35.000000,35.110001,34.680000,34.790001,34.697777,35100
2023-11-07,34.189999,34.330002,33.939999,34.099998,34.009605,18700
2023-11-08,34.849998,34.930000,34.520000,34.680000,34.588070,30500
2023-11-09,34.590000,34.759998,34.090000,34.119999,34.029552,42800
2023-11-10,33.840000,34.200001,33.700001,34.200001,34.109341,37200
2023-11-13,34.259998,34.419998,33.869999,34.150002,34.059475,39000
2023-11-14,35.689999,36.040001,35.430000,35.880001,35.784889,56900
2023-11-15,38.450001,38.450001,37.770000,37.770000,37.669876,79700
2023-11-16,36.570000,36.930000,36.270000,36.380001,36.283562,33700
2023-11-17,35.509998,37.119999,35.509998,37.119999,37.021599,91000
2023-11-20,36.830002,37.320000,36.790001,37.220001,37.121338,12500
2023-11-21,36.520000,36.520000,35.549999,35.700001,35.605366,42000
2023-11-22,35.930000,36.220001,35.779999,35.779999,35.685150,32300
2023-11-24,36.139999,36.660000,36.139999,36.660000,36.562820,4800
2023-11-27,36.320000,36.560001,36.310001,36.549999,36.453110,28800
2023-11-28,37.189999,37.189999,36.639999,37.130001,37.031574,44500
2023-11-29,37.160000,37.200001,36.500000,36.540001,36.443138,41000
2023-11-30,37.169998,37.169998,36.599998,36.950001,36.852051,60900
2023-12-01,36.200001,36.730000,36.049999,36.599998,36.502975,52600
2023-12-04,36.810001,37.169998,36.750000,37.029999,36.931839,58000
2023-12-05,36.009998,36.189999,35.849998,35.990002,35.894596,62300
2023-12-06,36.080002,36.299999,35.459999,35.459999,35.366001,93000
2023-12-07,35.750000,36.209999,35.750000,36.099998,36.099998,16300
2023-12-08,35.900002,35.900002,35.439999,35.610001,35.610001,26200
2023-12-11,35.560001,36.209999,35.560001,36.000000,36.000000,29300
2023-12-12,35.730000,36.080002,35.590000,35.990002,35.990002,12900
2023-12-13,36.099998,37.060001,35.619999,36.950001,36.950001,32500
2023-12-14,36.630001,37.080002,36.630001,36.840000,36.840000,41100
2023-12-15,37.000000,37.380001,37.000000,37.000000,37.000000,19800
2023-12-18,35.130001,35.570000,35.130001,35.439999,35.439999,18400
2023-12-19,35.820000,36.430000,35.820000,36.360001,36.360001,18200
2023-12-20,36.040001,36.169998,35.450001,35.650002,35.650002,13600
2023-12-21,36.340000,36.540001,35.810001,36.250000,36.250000,32800
2023-12-22,30.750000,31.940001,29.510000,31.799999,31.799999,225000
2023-12-26,32.040001,32.759998,30.530001,32.660000,32.660000,94600
2023-12-27,32.669998,32.810001,32.310001,32.500000,32.500000,77500
2023-12-28,32.450001,32.840000,32.450001,32.700001,32.700001,35700
2023-12-29,33.459999,33.869999,33.459999,33.779999,33.779999,49200
2024-01-02,32.980000,33.020000,32.660000,32.660000,32.660000,69900
2024-01-03,32.889999,33.270000,32.779999,33.000000,33.000000,16200
2024-01-04,33.400002,33.509998,33.220001,33.380001,33.380001,24900
2024-01-05,32.820000,33.209999,32.730000,32.939999,32.939999,26800
2024-01-08,31.900000,32.900002,31.900000,32.889999,32.889999,10300
2024-01-09,32.209999,32.209999,31.930000,32.040001,32.040001,22700
2024-01-10,31.309999,31.629999,31.260000,31.299999,31.299999,33900
2024-01-11,32.250000,32.279999,31.809999,32.090000,32.090000,33600
2024-01-12,31.879999,32.110001,31.870001,31.870001,31.870001,13200
2024-01-16,30.870001,30.920000,30.600000,30.600000,30.600000,50100
2024-01-17,30.000000,30.190001,29.660000,30.030001,30.030001,121100
2024-01-18,30.530001,30.700001,30.500000,30.680000,30.680000,34500
2024-01-19,30.690001,30.959999,30.500000,30.950001,30.950001,43200
2024-01-22,30.160000,30.370001,30.070000,30.240000,30.240000,43000
2024-01-23,31.740000,31.870001,31.559999,31.750000,31.750000,49700
2024-01-24,33.830002,33.830002,33.299999,33.299999,33.299999,75000
2024-01-25,33.599998,33.599998,33.250000,33.450001,33.450001,20000
2024-01-26,34.099998,34.279999,33.849998,34.040001,34.040001,85200
2024-01-29,34.029999,34.430000,33.490002,33.889999,33.889999,105200
2024-01-30,33.750000,33.869999,33.509998,33.869999,33.869999,66100
2024-01-31,33.610001,33.790001,33.090000,33.130001,33.130001,36200
2024-02-01,33.669998,34.150002,33.669998,34.009998,34.009998,83000
2024-02-02,34.410000,34.660000,34.189999,34.419998,34.419998,171300
2024-02-05,33.939999,34.360001,33.930000,34.169998,34.169998,124800
2024-02-06,35.610001,36.209999,35.549999,36.209999,36.209999,63000
2024-02-07,35.900002,36.360001,35.900002,36.060001,36.060001,64700
2024-02-08,35.959999,35.959999,35.500000,35.520000,35.520000,17100
2024-02-09,36.000000,36.099998,35.820000,35.980000,35.980000,24900
