Date,Open,High,Low,Close,Adj Close,Volume
2023-04-11,100.199997,101.500000,98.099998,99.300003,99.126770,60954920
2023-04-12,97.650002,98.150002,95.699997,96.050003,95.882439,38659231
2023-04-13,91.599998,94.349998,91.099998,94.150002,93.985748,65547652
2023-04-14,94.500000,95.150002,93.750000,94.500000,94.335136,26025094
2023-04-17,93.199997,96.349998,92.800003,95.400002,95.233566,37951973
2023-04-18,94.099998,95.599998,94.099998,94.800003,94.634621,26770456
2023-04-19,94.500000,94.500000,91.949997,92.250000,92.089066,35119559
2023-04-20,92.199997,92.949997,91.449997,91.750000,91.589935,29866001
2023-04-21,89.349998,89.849998,87.300003,87.949997,87.796562,62592264
2023-04-24,87.449997,88.500000,86.000000,86.900002,86.748398,35872549
2023-04-25,85.699997,85.949997,83.300003,84.099998,83.953278,56529023
2023-04-26,81.599998,84.699997,81.250000,83.300003,83.154678,72936666
2023-04-27,81.800003,82.199997,80.800003,81.800003,81.657295,63401706
2023-04-28,82.849998,83.900002,81.650002,82.050003,81.906860,46940162
2023-05-02,83.650002,84.099998,81.500000,82.300003,82.156425,26572826
2023-05-03,80.099998,80.599998,79.699997,80.349998,80.209824,39306160
2023-05-04,80.500000,81.449997,80.349998,80.699997,80.559212,34428742
2023-05-05,82.000000,82.449997,81.099998,81.650002,81.507561,33666492
2023-05-08,81.650002,82.400002,81.400002,81.949997,81.807030,40005891
2023-05-09,81.949997,81.949997,78.900002,79.449997,79.311394,53328129
2023-05-10,80.050003,80.699997,78.800003,80.199997,80.060081,41918692
2023-05-11,81.800003,82.750000,80.800003,82.650002,82.505814,45547433
2023-05-12,85.150002,85.500000,83.800003,84.650002,84.502327,60973363
2023-05-15,84.000000,86.500000,83.000000,85.449997,85.300926,41392670
2023-05-16,86.800003,86.800003,84.949997,85.750000,85.600403,26388517
2023-05-17,87.349998,87.500000,85.000000,85.449997,85.300926,43307971
2023-05-18,88.199997,89.199997,87.250000,87.750000,87.596916,72221529
2023-05-19,83.449997,84.349998,82.000000,82.449997,82.306160,92873084
2023-05-22,82.449997,85.099998,81.400002,83.599998,83.454155,54249146
2023-05-23,83.599998,84.650002,82.349998,83.000000,82.855202,32115656
2023-05-24,81.050003,81.900002,80.599998,81.050003,80.908607,39045036
2023-05-25,80.000000,80.300003,77.599998,78.650002,78.512794,75187196
2023-05-29,78.949997,79.550003,77.599998,77.800003,77.664276,48515697
2023-05-30,78.900002,79.349998,77.550003,78.800003,78.662529,40606239
2023-05-31,77.949997,77.949997,75.800003,77.900002,77.764099,177424030
2023-06-01,77.050003,79.699997,76.900002,77.300003,77.165146,76088679
2023-06-02,80.750000,82.849998,80.099998,82.500000,82.356071,69157566
2023-06-05,82.800003,83.349998,81.750000,82.750000,82.605637,34970258
2023-06-06,83.000000,84.199997,81.800003,82.349998,82.206337,32679498
2023-06-07,84.599998,84.900002,83.300003,84.050003,83.903374,33719527
2023-06-08,83.400002,83.900002,82.050003,83.349998,83.204590,30975757
2023-06-09,83.800003,84.349998,83.000000,83.900002,83.753632,32630311
2023-06-12,84.500000,84.500000,83.000000,84.000000,83.853455,21072194
2023-06-13,83.550003,86.500000,83.500000,85.699997,85.550484,44562105
2023-06-14,85.900002,86.449997,84.449997,85.150002,85.001450,36808428
2023-06-15,87.300003,89.150002,86.650002,89.000000,88.844734,58981505
2023-06-16,90.599998,92.699997,89.500000,91.599998,91.440193,176510302
2023-06-19,90.400002,91.099998,87.900002,89.699997,89.543510,54103067
2023-06-20,89.500000,89.750000,87.949997,88.349998,88.195869,37315367
2023-06-21,85.300003,86.150002,84.500000,84.699997,84.552231,43362403
2023-06-23,85.000000,85.099998,83.099998,84.050003,83.903374,29149129
2023-06-26,83.099998,84.750000,83.099998,83.250000,83.104767,31955957
2023-06-27,84.250000,85.750000,83.650002,85.449997,85.300926,33586916
2023-06-28,84.650002,84.949997,83.550003,84.349998,84.202843,36259869
2023-06-29,83.349998,83.949997,81.599998,82.199997,82.056595,36238490
2023-06-30,81.400002,81.949997,80.800003,81.199997,81.058334,51987596
2023-07-03,82.000000,84.000000,82.000000,83.550003,83.404243,27847744
2023-07-04,83.150002,84.000000,82.599998,84.000000,83.853455,19606487
2023-07-05,84.449997,84.449997,82.199997,82.650002,82.505814,23226533
2023-07-06,81.750000,83.699997,80.500000,81.500000,81.357819,33922544
2023-07-07,82.300003,86.699997,81.500000,84.300003,84.152939,69003665
2023-07-10,88.949997,89.000000,86.000000,87.000000,86.848221,67683238
2023-07-11,88.500000,89.250000,87.699997,88.750000,88.595169,51083010
2023-07-12,89.900002,90.949997,89.050003,89.849998,89.693253,47490900
2023-07-13,92.000000,92.750000,91.550003,92.750000,92.588188,61069223
2023-07-14,95.000000,95.000000,92.000000,92.949997,92.787842,48280964
2023-07-18,91.449997,91.500000,89.550003,89.699997,89.543510,44406679
2023-07-19,88.500000,91.150002,87.500000,90.349998,90.192375,46154569
2023-07-20,90.400002,92.150002,89.199997,89.500000,89.343864,27696550
2023-07-21,89.500000,91.400002,89.500000,91.300003,91.140724,32113785
2023-07-24,90.000000,90.750000,88.750000,89.550003,89.393776,29727637
2023-07-25,94.050003,95.150002,92.949997,95.150002,94.984009,69490852
2023-07-26,93.000000,94.199997,92.650002,93.849998,93.686272,38602996
2023-07-27,94.849998,95.699997,94.349998,95.449997,95.283478,42983693
2023-07-28,93.400002,96.500000,93.300003,95.900002,95.732697,46062057
2023-07-31,99.000000,99.750000,96.800003,97.500000,97.329903,74290881
2023-08-01,99.699997,100.000000,96.900002,97.849998,97.679291,53949339
2023-08-02,97.650002,98.599998,94.599998,95.150002,94.984009,37885551
2023-08-03,93.699997,94.750000,93.050003,93.150002,92.987495,50021614
2023-08-04,95.250000,96.599998,94.400002,95.150002,94.984009,32949492
2023-08-07,94.349998,96.050003,93.599998,95.599998,95.433220,22359341
2023-08-08,94.099998,94.300003,92.699997,93.050003,92.887672,35528837
2023-08-09,92.349998,94.400002,92.050003,94.099998,93.935837,30298227
2023-08-10,93.800003,94.699997,92.349998,94.300003,94.135490,34598900
2023-08-11,97.150002,97.949997,95.300003,95.300003,95.133743,61924422
2023-08-14,92.300003,93.349998,91.449997,92.800003,92.638107,41572767
2023-08-15,91.099998,92.699997,90.849998,91.199997,91.040894,27712822
2023-08-16,90.000000,90.650002,88.900002,89.250000,89.094299,42124798
2023-08-17,86.599998,90.599998,86.199997,90.099998,89.942810,55171505
2023-08-18,89.250000,89.849998,86.800003,87.000000,86.848221,42258149
2023-08-21,85.699997,87.550003,85.150002,85.699997,85.550484,39147534
2023-08-22,86.349998,88.699997,85.400002,87.349998,87.197609,37262451
2023-08-23,86.599998,88.199997,86.099998,87.300003,87.147705,32126401
2023-08-24,88.099998,90.300003,87.699997,89.550003,89.393776,39372255
2023-08-25,87.800003,88.500000,87.300003,87.500000,87.347351,23103924
2023-08-28,91.849998,91.900002,88.699997,88.900002,88.744911,30525112
2023-08-29,90.050003,91.500000,89.650002,90.900002,90.741417,33359481
2023-08-30,92.000000,92.000000,89.849998,90.349998,90.192375,39173999
2023-08-31,91.250000,91.699997,89.599998,90.199997,90.042641,68704748
2023-09-04,92.949997,94.000000,92.000000,93.150002,92.987495,85600311
2023-09-05,93.000000,93.949997,91.750000,92.349998,92.188889,54564801
2023-09-06,92.099998,92.949997,91.150002,92.250000,92.089066,26538431
2023-09-07,93.050003,93.050003,90.500000,90.800003,90.641594,26196625
2023-09-11,87.949997,88.800003,86.849998,88.050003,87.896393,64101748
2023-09-12,86.699997,87.150002,85.900002,86.300003,86.149445,33461787
2023-09-13,86.849998,87.099998,85.300003,85.550003,85.400757,31205429
2023-09-14,85.800003,86.550003,85.099998,85.900002,85.750145,32653822
2023-09-15,86.000000,87.449997,85.199997,86.250000,86.099533,53342662
2023-09-18,85.099998,85.750000,84.199997,84.199997,84.053101,31917296
2023-09-19,84.800003,85.150002,84.050003,84.800003,84.652061,21904464
2023-09-20,84.849998,85.500000,84.449997,84.500000,84.352585,21150734
2023-09-21,84.250000,84.300003,82.349998,82.650002,82.505814,33742916
2023-09-22,82.650002,86.300003,82.150002,85.900002,85.750145,40153148
2023-09-25,85.000000,85.349998,84.250000,84.349998,84.202843,20742680
2023-09-26,84.449997,84.949997,83.400002,83.949997,83.803543,27428051
2023-09-27,83.900002,85.650002,83.900002,84.500000,84.352585,27246265
2023-09-28,84.849998,84.849998,82.849998,83.000000,82.855202,27187837
2023-09-29,84.000000,86.650002,83.599998,85.599998,85.450661,34608437
2023-10-03,84.150002,84.250000,82.349998,83.099998,82.955025,36631880
2023-10-04,82.099998,82.900002,81.199997,81.750000,81.607384,25898508
2023-10-05,82.150002,82.800003,81.349998,81.349998,81.208076,21793205
2023-10-06,82.000000,83.349998,82.000000,82.900002,82.755379,15175175
2023-10-09,83.199997,83.449997,81.550003,82.099998,81.956772,24082283
2023-10-10,83.900002,85.300003,83.250000,83.400002,83.254501,29317215
2023-10-11,85.349998,85.550003,84.300003,84.599998,84.452408,31718059
2023-10-12,86.900002,86.900002,85.650002,85.849998,85.700226,26037608
2023-10-13,83.250000,83.900002,82.500000,82.599998,82.455894,28548643
2023-10-16,82.199997,82.800003,81.099998,81.300003,81.158173,22249354
2023-10-17,81.849998,82.199997,81.349998,82.000000,81.856949,17701849
2023-10-18,81.900002,82.699997,81.000000,81.449997,81.307899,21876252
2023-10-19,80.900002,81.150002,79.050003,79.150002,79.011917,41786984
2023-10-20,78.199997,79.150002,78.099998,78.500000,78.363052,35074847
2023-10-24,78.000000,78.550003,77.050003,77.199997,77.065315,38345055
2023-10-25,80.800003,81.400002,79.000000,79.300003,79.161659,45615979
2023-10-26,79.199997,80.300003,79.000000,79.750000,79.610870,23719270
2023-10-27,80.449997,82.800003,80.250000,82.400002,82.256248,42806617
2023-10-30,80.750000,82.000000,80.699997,81.849998,81.707207,31881265
2023-10-31,81.300003,81.300003,79.900002,80.050003,79.910347,27394938
2023-11-01,80.099998,80.699997,79.099998,79.599998,79.461128,20894177
2023-11-02,81.199997,82.199997,80.300003,80.500000,80.359566,17414151
2023-11-03,81.900002,83.099998,81.050003,82.849998,82.705460,26892338
2023-11-06,84.300003,84.949997,83.550003,84.849998,84.701973,30546035
2023-11-07,84.400002,84.750000,82.750000,83.150002,83.004944,24603820
2023-11-08,83.000000,84.150002,82.300003,82.500000,82.356071,22210760
2023-11-09,82.500000,82.800003,81.400002,82.150002,82.006683,18303691
2023-11-10,80.900002,81.000000,79.550003,79.599998,79.461128,34168743
2023-11-13,80.000000,81.099998,79.099998,80.650002,80.509300,31021604
2023-11-14,80.250000,80.449997,79.099998,79.199997,79.061829,28959042
2023-11-15,82.150002,83.250000,81.250000,83.199997,83.054848,50397502
2023-11-16,84.199997,84.199997,81.000000,81.349998,81.208076,58203453
2023-11-17,75.000000,76.650002,72.900002,73.250000,73.122208,190538032
2023-11-20,74.800003,75.250000,73.599998,74.449997,74.320114,109101660
2023-11-21,76.000000,77.500000,75.750000,76.000000,75.867416,86788578
2023-11-22,76.550003,77.199997,76.099998,76.849998,76.715927,47284218
2023-11-23,76.449997,77.500000,76.000000,77.250000,77.115234,39544273
2023-11-24,77.099998,77.349998,75.900002,76.199997,76.067062,29509755
2023-11-27,75.949997,76.250000,74.699997,76.099998,75.967239,36613788
2023-11-28,75.000000,75.449997,74.000000,74.349998,74.220291,56690172
2023-11-29,73.949997,74.150002,71.900002,72.699997,72.573166,91555012
2023-11-30,72.500000,73.000000,71.650002,72.750000,72.623085,85244702
2023-12-01,72.599998,73.050003,71.650002,71.849998,71.724648,93686293
2023-12-04,72.349998,72.550003,70.550003,70.800003,70.676491,78421903
2023-12-05,70.800003,71.050003,69.900002,70.500000,70.377007,56325918
2023-12-06,70.000000,70.849998,69.400002,70.150002,70.027618,74529931
2023-12-07,69.400002,69.949997,68.650002,69.699997,69.578400,39815379
2023-12-08,69.699997,71.000000,69.300003,70.500000,70.377007,52123073
2023-12-11,69.250000,69.500000,67.800003,68.800003,68.679977,70139100
2023-12-12,69.050003,70.199997,68.849998,70.099998,69.977707,37921483
2023-12-13,69.000000,69.800003,68.849998,69.400002,69.278931,27833190
2023-12-14,69.550003,70.599998,68.599998,69.099998,68.979446,44998398
2023-12-15,70.400002,72.949997,70.400002,71.650002,71.525002,62228683
2023-12-18,71.900002,72.800003,71.699997,72.099998,71.974213,37723193
2023-12-19,71.849998,72.150002,71.150002,71.650002,71.525002,31969362
2023-12-20,72.650002,73.699997,72.250000,72.550003,72.550003,44579808
2023-12-21,72.250000,73.550003,72.000000,73.349998,73.349998,34236257
2023-12-22,74.199997,74.800003,71.650002,71.849998,71.849998,59400452
2023-12-27,73.500000,74.300003,72.849998,73.800003,73.800003,36876901
2023-12-28,73.800003,76.150002,73.650002,75.849998,75.849998,49312462
2023-12-29,76.000000,76.050003,75.050003,75.599998,75.599998,26301974
2024-01-02,76.099998,76.199997,74.150002,74.699997,74.699997,28567849
2024-01-03,73.400002,73.400002,72.599998,73.300003,73.300003,37529342
2024-01-04,74.000000,74.199997,73.300003,74.050003,74.050003,37563294
2024-01-05,73.050003,73.050003,71.400002,71.650002,71.650002,52087626
2024-01-08,71.300003,71.349998,69.650002,70.349998,70.349998,34239253
2024-01-09,70.250000,71.099998,69.550003,69.750000,69.750000,50769600
2024-01-10,69.900002,70.349998,68.900002,69.300003,69.300003,52717505
2024-01-11,69.400002,71.900002,69.050003,70.849998,70.849998,44861174
2024-01-12,70.400002,71.750000,70.099998,70.550003,70.550003,28180147
2024-01-15,70.500000,70.500000,70.500000,70.500000,70.500000,0
2024-01-16,68.849998,70.000000,68.050003,68.400002,68.400002,42678068
2024-01-17,68.000000,68.000000,65.099998,65.650002,65.650002,68277439
2024-01-18,67.099998,67.400002,66.150002,66.650002,66.650002,57626977
2024-01-19,66.099998,66.849998,65.150002,65.550003,65.550003,54296782
2024-01-22,67.099998,67.199997,64.599998,65.449997,65.449997,74043690
2024-01-23,66.599998,69.349998,66.300003,67.650002,67.650002,74570912
2024-01-24,71.699997,73.000000,70.150002,72.599998,72.599998,103474200
2024-01-25,73.000000,73.699997,71.900002,73.349998,73.349998,64649639
2024-01-26,72.400002,72.599998,70.250000,70.900002,70.900002,60517346
2024-01-29,72.199997,73.500000,72.099998,72.599998,72.599998,52527482
2024-01-30,71.650002,72.000000,70.750000,71.150002,71.150002,39880218
2024-01-31,70.949997,71.000000,69.150002,69.550003,69.550003,51391419
2024-02-01,70.199997,72.650002,69.750000,71.050003,71.050003,50417313
2024-02-02,72.000000,72.750000,70.050003,70.699997,70.699997,34666865
2024-02-05,69.050003,71.500000,69.050003,70.650002,70.650002,38569568
2024-02-06,72.800003,76.699997,72.650002,76.000000,76.000000,109957108
2024-02-07,76.849998,77.050003,74.550003,74.900002,74.900002,62186756
2024-02-08,71.349998,71.900002,69.400002,70.300003,70.300003,113581630
2024-02-09,69.400002,69.400002,69.400002,69.400002,69.400002,0
